6483
47   ( 4.7856, 0.0028329)  ( 4.80838, 0.00120519) 
46   ( 4.75721, 0.0341539)  ( 4.7856, 0.0028329) 
45   ( 5.16368, 0.462392)  ( 5.13138, 0.442389) 
45   ( 5.19344, 0.473184)  ( 5.16368, 0.462392) 
45   ( 5.25088, 0.457233)  ( 5.19344, 0.473184) 
44   ( 5.26795, 0.43368)  ( 5.25088, 0.457233) 
44   ( 5.19692, 0.316467)  ( 5.26795, 0.43368) 
45   ( 5.14859, 0.317971)  ( 5.19692, 0.316467) 
45   ( 5.14859, 0.317971)  ( 5.08167, 0.371458) 
45   ( 5.07729, 0.252008)  ( 5.14859, 0.317971) 
44   ( 5.0439, 0.252898)  ( 5.07729, 0.252008) 
44   ( 5.0439, 0.252898)  ( 4.98077, 0.308999) 
44   ( 4.97673, 0.190983)  ( 5.0439, 0.252898) 
45   ( 4.95447, 0.190983)  ( 4.97673, 0.190983) 
44   ( 4.95447, 0.190983)  ( 4.8931, 0.248539) 
44   ( 4.8931, 0.133427)  ( 4.95447, 0.190983) 
44   ( 4.87532, 0.133075)  ( 4.8931, 0.133427) 
45   ( 4.87532, 0.133075)  ( 4.81519, 0.190983) 
46   ( 4.81724, 0.0795138)  ( 4.87532, 0.133075) 
47   ( 4.80075, 0.0792537)  ( 4.81724, 0.0795138) 
46   ( 4.80075, 0.0792537)  ( 4.74387, 0.136986) 
47   ( 4.75721, 0.0341539)  ( 4.80075, 0.0792537) 
47   ( 4.72455, 0.0290099)  ( 4.75721, 0.0341539) 
47   ( 4.70197, 0.0364898)  ( 4.72455, 0.0290099) 
47   ( 4.70197, 0.0364898)  ( 4.66563, 0.0928054) 
47   ( 4.67065, 0.0109953)  ( 4.70197, 0.0364898) 
47   ( 4.61518, 0.0135749)  ( 4.67065, 0.0109953) 
47   ( 4.58635, 0.0371778)  ( 4.61518, 0.0135749) 
47   ( 4.58635, 0.0371778)  ( 4.56482, 0.0701805) 
49   ( 4.54057, 0.000840844)  ( 4.58635, 0.0371778) 
49   ( 4.48069, 0.0365259)  ( 4.54057, 0.000840844) 
47   ( 4.48605, 0.0815661)  ( 4.48069, 0.0365259) 
45   ( 5.03415, 0.446906)  ( 5.01115, 0.398687) 
44   ( 5.0823, 0.470039)  ( 5.03415, 0.446906) 
44   ( 5.13138, 0.442389)  ( 5.0823, 0.470039) 
45   ( 5.08167, 0.371458)  ( 5.13138, 0.442389) 
44   ( 5.04549, 0.37236)  ( 5.08167, 0.371458) 
45   ( 4.94315, 0.388382)  ( 4.91557, 0.347853) 
45   ( 4.98631, 0.401967)  ( 4.94315, 0.388382) 
45   ( 5.01115, 0.398687)  ( 4.98631, 0.401967) 
44   ( 5.04549, 0.37236)  ( 5.01115, 0.398687) 
44   ( 4.98077, 0.308999)  ( 5.04549, 0.37236) 
45   ( 4.95505, 0.309561)  ( 4.98077, 0.308999) 
44   ( 4.8963, 0.353495)  ( 4.85994, 0.349098) 
44   ( 4.91557, 0.347853)  ( 4.8963, 0.353495) 
45   ( 4.95505, 0.309561)  ( 4.91557, 0.347853) 
44   ( 4.8931, 0.248539)  ( 4.95505, 0.309561) 
44   ( 4.87532, 0.248891)  ( 4.8931, 0.248539) 
44   ( 4.87532, 0.248891)  ( 4.8191, 0.302423) 
45   ( 4.81519, 0.190983)  ( 4.87532, 0.248891) 
45   ( 4.80304, 0.190983)  ( 4.81519, 0.190983) 
45   ( 4.80304, 0.190983)  ( 4.74906, 0.246014) 
45   ( 4.74387, 0.136986)  ( 4.80304, 0.190983) 
45   ( 4.72786, 0.137415)  ( 4.74387, 0.136986) 
44   ( 4.72786, 0.137415)  ( 4.6782, 0.198427) 
46   ( 4.66563, 0.0928054)  ( 4.72786, 0.137415) 
47   ( 4.63603, 0.0981727)  ( 4.66563, 0.0928054) 
45   ( 4.63603, 0.0981727)  ( 4.5966, 0.168184) 
47   ( 4.56482, 0.0701805)  ( 4.63603, 0.0981727) 
47   ( 4.52318, 0.0874341)  ( 4.56482, 0.0701805) 
46   ( 4.52318, 0.0874341)  ( 4.49308, 0.166858) 
47   ( 4.48605, 0.0815661)  ( 4.52318, 0.0874341) 
47   ( 4.41618, 0.0930758)  ( 4.48605, 0.0815661) 
46   ( 4.38233, 0.149909)  ( 4.41618, 0.0930758) 
45   ( 4.38233, 0.149909)  ( 4.37399, 0.200093) 
45   ( 4.34099, 0.133821)  ( 4.38233, 0.149909) 
45   ( 4.27567, 0.177983)  ( 4.34099, 0.133821) 
45   ( 4.28287, 0.244103)  ( 4.27567, 0.177983) 
45   ( 4.19696, 0.224942)  ( 4.24032, 0.259987) 
45   ( 4.21892, 0.281255)  ( 4.19696, 0.224942) 
45   ( 4.78905, 0.379355)  ( 4.75873, 0.350037) 
45   ( 4.81001, 0.380726)  ( 4.78905, 0.379355) 
45   ( 4.84046, 0.376261)  ( 4.81001, 0.380726) 
45   ( 4.85994, 0.349098)  ( 4.84046, 0.376261) 
44   ( 4.8191, 0.302423)  ( 4.85994, 0.349098) 
44   ( 4.80652, 0.302621)  ( 4.8191, 0.302423) 
45   ( 4.75873, 0.350037)  ( 4.75337, 0.350875) 
45   ( 4.80652, 0.302621)  ( 4.75873, 0.350037) 
45   ( 4.74906, 0.246014)  ( 4.80652, 0.302621) 
44   ( 4.74247, 0.24639)  ( 4.74906, 0.246014) 
44   ( 4.74247, 0.24639)  ( 4.69619, 0.299934) 
43   ( 4.6782, 0.198427)  ( 4.74247, 0.24639) 
44   ( 4.66573, 0.200926)  ( 4.6782, 0.198427) 
45   ( 4.66573, 0.200926)  ( 4.62878, 0.267984) 
44   ( 4.5966, 0.168184)  ( 4.66573, 0.200926) 
42   ( 4.569, 0.179743)  ( 4.5966, 0.168184) 
43   ( 4.569, 0.179743)  ( 4.54328, 0.256137) 
43   ( 4.49308, 0.166858)  ( 4.569, 0.179743) 
45   ( 4.45504, 0.192819)  ( 4.49308, 0.166858) 
45   ( 4.45504, 0.192819)  ( 4.43764, 0.277011) 
45   ( 4.37399, 0.200093)  ( 4.45504, 0.192819) 
45   ( 4.33218, 0.238762)  ( 4.37399, 0.200093) 
45   ( 4.33218, 0.238762)  ( 4.31752, 0.328909) 
45   ( 4.28287, 0.244103)  ( 4.33218, 0.238762) 
45   ( 4.24032, 0.259987)  ( 4.28287, 0.244103) 
45   ( 4.21892, 0.281255)  ( 4.24032, 0.259987) 
45   ( 4.18644, 0.331717)  ( 4.21892, 0.281255) 
44   ( 4.18644, 0.331717)  ( 4.1904, 0.400716) 
45   ( 4.14884, 0.324609)  ( 4.18644, 0.331717) 
44   ( 4.0842, 0.373458)  ( 4.14884, 0.324609) 
44   ( 4.08445, 0.458546)  ( 4.0842, 0.373458) 
45   ( 3.99977, 0.433291)  ( 4.05088, 0.471686) 
45   ( 3.95468, 0.502853)  ( 3.99977, 0.433291) 
43   ( 3.9707, 0.55149)  ( 3.95468, 0.502853) 
42   ( 4.71464, 0.38425)  ( 4.712, 0.384866) 
44   ( 4.73347, 0.377681)  ( 4.71464, 0.38425) 
45   ( 4.75337, 0.350875)  ( 4.73347, 0.377681) 
45   ( 4.69751, 0.308429)  ( 4.75337, 0.350875) 
45   ( 4.69751, 0.308429)  ( 4.66152, 0.359184) 
45   ( 4.69619, 0.299934)  ( 4.69751, 0.308429) 
45   ( 4.62878, 0.267984)  ( 4.69619, 0.299934) 
45   ( 4.61817, 0.272785)  ( 4.62878, 0.267984) 
45   ( 4.61817, 0.272785)  ( 4.59575, 0.344208) 
45   ( 4.54328, 0.256137)  ( 4.61817, 0.272785) 
45   ( 4.51693, 0.274804)  ( 4.54328, 0.256137) 
45   ( 4.51693, 0.274804)  ( 4.50204, 0.354262) 
45   ( 4.43764, 0.277011)  ( 4.51693, 0.274804) 
45   ( 4.40034, 0.311393)  ( 4.43764, 0.277011) 
45   ( 4.40034, 0.311393)  ( 4.38738, 0.398989) 
45   ( 4.31752, 0.328909)  ( 4.40034, 0.311393) 
45   ( 4.27589, 0.373333)  ( 4.31752, 0.328909) 
45   ( 4.27589, 0.373333)  ( 4.26303, 0.465871) 
44   ( 4.1904, 0.400716)  ( 4.27589, 0.373333) 
44   ( 4.14656, 0.450815)  ( 4.1904, 0.400716) 
45   ( 4.14656, 0.450815)  ( 4.13216, 0.545939) 
45   ( 4.08445, 0.458546)  ( 4.14656, 0.450815) 
45   ( 4.05088, 0.471686)  ( 4.08445, 0.458546) 
44   ( 3.99627, 0.55553)  ( 4.05088, 0.471686) 
44   ( 3.99627, 0.55553)  ( 3.99899, 0.630388) 
42   ( 3.9707, 0.55149)  ( 3.99627, 0.55553) 
43   ( 3.89241, 0.592766)  ( 3.9707, 0.55149) 
44   ( 3.87406, 0.66484)  ( 3.89241, 0.592766) 
43   ( 3.87406, 0.66484)  ( 3.8661, 0.711467) 
44   ( 3.80296, 0.669937)  ( 3.87406, 0.66484) 
44   ( 3.7713, 0.703263)  ( 3.80296, 0.669937) 
44   ( 3.77011, 0.768339)  ( 3.7713, 0.703263) 
45   ( 3.67159, 0.762206)  ( 3.71963, 0.790802) 
45   ( 3.69761, 0.809869)  ( 3.67159, 0.762206) 
44   ( 4.68815, 0.428548)  ( 4.6554, 0.417123) 
45   ( 4.69552, 0.421073)  ( 4.68815, 0.428548) 
45   ( 4.70527, 0.411486)  ( 4.69552, 0.421073) 
43   ( 4.712, 0.384866)  ( 4.70527, 0.411486) 
42   ( 4.6664, 0.372029)  ( 4.712, 0.384866) 
45   ( 4.64556, 0.427782)  ( 4.63135, 0.434684) 
44   ( 4.6554, 0.417123)  ( 4.64556, 0.427782) 
43   ( 4.6664, 0.372029)  ( 4.6554, 0.417123) 
44   ( 4.66152, 0.359184)  ( 4.6664, 0.372029) 
45   ( 4.59575, 0.344208)  ( 4.66152, 0.359184) 
45   ( 4.57962, 0.355865)  ( 4.59575, 0.344208) 
45   ( 4.57962, 0.355865)  ( 4.56744, 0.429787) 
45   ( 4.50204, 0.354262)  ( 4.57962, 0.355865) 
45   ( 4.47204, 0.383846)  ( 4.50204, 0.354262) 
45   ( 4.47204, 0.383846)  ( 4.46006, 0.466149) 
45   ( 4.38738, 0.398989)  ( 4.47204, 0.383846) 
45   ( 4.34971, 0.440454)  ( 4.38738, 0.398989) 
45   ( 4.34971, 0.440454)  ( 4.33627, 0.530065) 
45   ( 4.26303, 0.465871)  ( 4.34971, 0.440454) 
45   ( 4.21946, 0.515283)  ( 4.26303, 0.465871) 
45   ( 4.21946, 0.515283)  ( 4.20476, 0.609923) 
45   ( 4.13216, 0.545939)  ( 4.21946, 0.515283) 
45   ( 4.08706, 0.598134)  ( 4.13216, 0.545939) 
45   ( 4.08706, 0.598134)  ( 4.07109, 0.693831) 
45   ( 3.99899, 0.630388)  ( 4.08706, 0.598134) 
45   ( 3.95373, 0.681783)  ( 3.99899, 0.630388) 
45   ( 3.95373, 0.681783)  ( 3.93586, 0.775862) 
44   ( 3.8661, 0.711467)  ( 3.95373, 0.681783) 
44   ( 3.82193, 0.758825)  ( 3.8661, 0.711467) 
45   ( 3.82193, 0.758825)  ( 3.80223, 0.849228) 
45   ( 3.77011, 0.768339)  ( 3.82193, 0.758825) 
45   ( 3.71963, 0.790802)  ( 3.77011, 0.768339) 
45   ( 3.69761, 0.809869)  ( 3.71963, 0.790802) 
45   ( 3.67555, 0.851713)  ( 3.69761, 0.809869) 
45   ( 3.67555, 0.851713)  ( 3.67212, 0.909684) 
45   ( 3.61607, 0.850611)  ( 3.67555, 0.851713) 
45   ( 3.57524, 0.882453)  ( 3.61607, 0.850611) 
45   ( 3.55786, 0.914493)  ( 3.57524, 0.882453) 
44   ( 3.55786, 0.914493)  ( 3.54739, 0.95524) 
45   ( 3.47937, 0.907291)  ( 3.55786, 0.914493) 
45   ( 3.46461, 0.984042)  ( 3.47937, 0.907291) 
45   ( 4.60095, 0.506605)  ( 4.54668, 0.510723) 
45   ( 4.62911, 0.472848)  ( 4.60095, 0.506605) 
45   ( 4.63135, 0.434684)  ( 4.62911, 0.472848) 
45   ( 4.56744, 0.429787)  ( 4.63135, 0.434684) 
45   ( 4.54211, 0.454448)  ( 4.56744, 0.429787) 
45   ( 4.52165, 0.554883)  ( 4.47998, 0.589422) 
45   ( 4.54668, 0.510723)  ( 4.53651, 0.536663) 
45   ( 4.54211, 0.454448)  ( 4.54668, 0.510723) 
45   ( 4.46006, 0.466149)  ( 4.54211, 0.454448) 
45   ( 4.42415, 0.506797)  ( 4.46006, 0.466149) 
45   ( 4.42415, 0.506797)  ( 4.41046, 0.593459) 
45   ( 4.33627, 0.530065)  ( 4.42415, 0.506797) 
45   ( 4.29507, 0.579919)  ( 4.33627, 0.530065) 
45   ( 4.29507, 0.579919)  ( 4.27958, 0.671293) 
45   ( 4.20476, 0.609923)  ( 4.29507, 0.579919) 
45   ( 4.16105, 0.661779)  ( 4.20476, 0.609923) 
45   ( 4.16105, 0.661779)  ( 4.14349, 0.756333) 
45   ( 4.07109, 0.693831)  ( 4.16105, 0.661779) 
44   ( 4.02474, 0.74608)  ( 4.07109, 0.693831) 
44   ( 4.02474, 0.74608)  ( 4.00567, 0.840908) 
44   ( 3.93586, 0.775862)  ( 4.02474, 0.74608) 
44   ( 3.89016, 0.82463)  ( 3.93586, 0.775862) 
44   ( 3.89016, 0.82463)  ( 3.86924, 0.916486) 
44   ( 3.80223, 0.849228)  ( 3.89016, 0.82463) 
45   ( 3.75799, 0.892361)  ( 3.80223, 0.849228) 
43   ( 3.75799, 0.892361)  ( 3.73502, 0.9798) 
45   ( 3.67212, 0.909684)  ( 3.75799, 0.892361) 
45   ( 3.63016, 0.946345)  ( 3.67212, 0.909684) 
44   ( 3.63016, 0.946345)  ( 3.60543, 1.02879) 
44   ( 3.54739, 0.95524)  ( 3.63016, 0.946345) 
42   ( 3.5089, 0.98462)  ( 3.54739, 0.95524) 
42   ( 3.5089, 0.98462)  ( 3.48264, 1.06155) 
43   ( 3.46461, 0.984042)  ( 3.5089, 0.98462) 
45   ( 3.43207, 0.985237)  ( 3.46461, 0.984042) 
44   ( 3.39182, 1.00703)  ( 3.43207, 0.985237) 
43   ( 3.38098, 1.01809)  ( 3.39182, 1.00703) 
43   ( 3.38098, 1.01809)  ( 3.36969, 1.07646) 
43   ( 3.31358, 1.01448)  ( 3.38098, 1.01809) 
43   ( 3.28445, 1.03962)  ( 3.31358, 1.01448) 
43   ( 3.28445, 1.03962)  ( 3.27057, 1.07259) 
43   ( 3.25597, 1.01936)  ( 3.28445, 1.03962) 
43   ( 3.21901, 1.02866)  ( 3.25597, 1.01936) 
43   ( 3.20888, 1.06166)  ( 3.21901, 1.02866) 
45   ( 4.52165, 0.554883)  ( 4.53651, 0.536663) 
45   ( 4.57588, 0.576413)  ( 4.52165, 0.554883) 
45   ( 4.53651, 0.536663)  ( 4.57588, 0.576413) 
44   ( 4.45533, 0.690096)  ( 4.37407, 0.70491) 
45   ( 4.49124, 0.625437)  ( 4.45533, 0.690096) 
45   ( 4.47998, 0.589422)  ( 4.49124, 0.625437) 
45   ( 4.41046, 0.593459)  ( 4.47998, 0.589422) 
45   ( 4.36993, 0.642064)  ( 4.41046, 0.593459) 
44   ( 4.37407, 0.70491)  ( 4.36636, 0.738898) 
44   ( 4.36993, 0.642064)  ( 4.37407, 0.70491) 
45   ( 4.27958, 0.671293)  ( 4.36993, 0.642064) 
44   ( 4.23554, 0.72487)  ( 4.27958, 0.671293) 
44   ( 4.23554, 0.72487)  ( 4.21678, 0.818362) 
44   ( 4.14349, 0.756333)  ( 4.23554, 0.72487) 
45   ( 4.09767, 0.810651)  ( 4.14349, 0.756333) 
45   ( 4.09767, 0.810651)  ( 4.07698, 0.904276) 
45   ( 4.00567, 0.840908)  ( 4.09767, 0.810651) 
45   ( 3.95949, 0.891016)  ( 4.00567, 0.840908) 
45   ( 3.95949, 0.891016)  ( 3.93648, 0.983166) 
45   ( 3.86924, 0.916486)  ( 3.95949, 0.891016) 
43   ( 3.8229, 0.96143)  ( 3.86924, 0.916486) 
42   ( 3.8229, 0.96143)  ( 3.79797, 1.05034) 
41   ( 3.73502, 0.9798)  ( 3.8229, 0.96143) 
42   ( 3.69055, 1.01851)  ( 3.73502, 0.9798) 
43   ( 3.69055, 1.01851)  ( 3.66367, 1.10282) 
43   ( 3.60543, 1.02879)  ( 3.69055, 1.01851) 
43   ( 3.56377, 1.06051)  ( 3.60543, 1.02879) 
43   ( 3.56377, 1.06051)  ( 3.53482, 1.13937) 
43   ( 3.48264, 1.06155)  ( 3.56377, 1.06051) 
43   ( 3.44524, 1.08558)  ( 3.48264, 1.06155) 
43   ( 3.44524, 1.08558)  ( 3.41432, 1.15846) 
43   ( 3.36969, 1.07646)  ( 3.44524, 1.08558) 
43   ( 3.33867, 1.09236)  ( 3.36969, 1.07646) 
42   ( 3.33867, 1.09236)  ( 3.3057, 1.15886) 
43   ( 3.27057, 1.07259)  ( 3.33867, 1.09236) 
41   ( 3.249, 1.08058)  ( 3.27057, 1.07259) 
41   ( 3.249, 1.08058)  ( 3.21317, 1.14054) 
41   ( 3.20888, 1.06166)  ( 3.249, 1.08058) 
42   ( 3.1763, 1.06059)  ( 3.20888, 1.06166) 
42   ( 3.17169, 1.06262)  ( 3.1763, 1.06059) 
43   ( 3.17169, 1.06262)  ( 3.13934, 1.10543) 
42   ( 3.1413, 1.03979)  ( 3.17169, 1.06262) 
41   ( 3.11849, 1.0374)  ( 3.1413, 1.03979) 
41   ( 3.09155, 1.0595)  ( 3.11849, 1.0374) 
43   ( 3.09149, 1.01165)  ( 3.09748, 1.01351) 
43   ( 3.08469, 1.00896)  ( 3.09149, 1.01165) 
43   ( 3.06569, 1.03012)  ( 3.08469, 1.00896) 
43   ( 3.09748, 1.01351)  ( 3.07061, 1.03164) 
45   ( 4.35101, 0.839694)  ( 4.29984, 0.832096) 
45   ( 4.41349, 0.782302)  ( 4.35101, 0.839694) 
45   ( 4.36636, 0.738898)  ( 4.41349, 0.782302) 
45   ( 4.29246, 0.807785)  ( 4.36636, 0.738898) 
45   ( 4.27032, 0.920584)  ( 4.19405, 0.951383) 
45   ( 4.29984, 0.832096)  ( 4.27032, 0.920584) 
45   ( 4.29246, 0.807785)  ( 4.29984, 0.832096) 
45   ( 4.21678, 0.818362)  ( 4.29246, 0.807785) 
44   ( 4.17016, 0.87328)  ( 4.21678, 0.818362) 
43   ( 4.17016, 0.87328)  ( 4.1477, 0.967595) 
44   ( 4.07698, 0.904276)  ( 4.17016, 0.87328) 
45   ( 4.02933, 0.956928)  ( 4.07698, 0.904276) 
44   ( 4.02933, 0.956928)  ( 4.00443, 1.04945) 
45   ( 3.93648, 0.983166)  ( 4.02933, 0.956928) 
44   ( 3.88901, 1.03077)  ( 3.93648, 0.983166) 
43   ( 3.88901, 1.03077)  ( 3.86189, 1.11998) 
43   ( 3.79797, 1.05034)  ( 3.88901, 1.03077) 
43   ( 3.75155, 1.09118)  ( 3.79797, 1.05034) 
43   ( 3.75155, 1.09118)  ( 3.72212, 1.17656) 
43   ( 3.66367, 1.10282)  ( 3.75155, 1.09118) 
43   ( 3.61883, 1.13684)  ( 3.66367, 1.10282) 
43   ( 3.61883, 1.13684)  ( 3.58702, 1.21749) 
43   ( 3.53482, 1.13937)  ( 3.61883, 1.13684) 
42   ( 3.4933, 1.16597)  ( 3.53482, 1.13937) 
40   ( 3.4933, 1.16597)  ( 3.459, 1.24082) 
42   ( 3.41432, 1.15846)  ( 3.4933, 1.16597) 
42   ( 3.3778, 1.17715)  ( 3.41432, 1.15846) 
41   ( 3.3778, 1.17715)  ( 3.3408, 1.24539) 
41   ( 3.3057, 1.15886)  ( 3.3778, 1.17715) 
42   ( 3.27651, 1.16966)  ( 3.3057, 1.15886) 
43   ( 3.27651, 1.16966)  ( 3.23642, 1.23077) 
43   ( 3.21317, 1.14054)  ( 3.27651, 1.16966) 
43   ( 3.19415, 1.14461)  ( 3.21317, 1.14054) 
43   ( 3.19415, 1.14461)  ( 3.14925, 1.19803) 
43   ( 3.13934, 1.10543)  ( 3.19415, 1.14461) 
42   ( 3.13112, 1.1058)  ( 3.13934, 1.10543) 
42   ( 3.13112, 1.1058)  ( 3.08091, 1.15065) 
41   ( 3.09155, 1.0595)  ( 3.13112, 1.1058) 
42   ( 3.08449, 1.05763)  ( 3.09155, 1.0595) 
43   ( 3.08449, 1.05763)  ( 3.02943, 1.09384) 
43   ( 3.07061, 1.03164)  ( 3.08449, 1.05763) 
43   ( 3.06569, 1.03012)  ( 3.07061, 1.03164) 
43   ( 3.04908, 1.02223)  ( 3.06569, 1.03012) 
43   ( 3.03348, 1.01819)  ( 3.04908, 1.02223) 
43   ( 3.03348, 1.01819)  ( 2.99262, 1.03138) 
44   ( 3.03166, 0.991553)  ( 3.03348, 1.01819) 
45   ( 3.01417, 0.973922)  ( 3.03166, 0.991553) 
45   ( 2.97432, 0.984354)  ( 3.01417, 0.973922) 
43   ( 4.15801, 1.06613)  ( 4.08561, 1.06873) 
43   ( 4.19392, 1.02768)  ( 4.15801, 1.06613) 
44   ( 4.19405, 0.951383)  ( 4.19392, 1.02768) 
44   ( 4.1477, 0.967595)  ( 4.19405, 0.951383) 
43   ( 4.09857, 1.02168)  ( 4.1477, 0.967595) 
43   ( 4.03813, 1.15814)  ( 3.97919, 1.18318) 
43   ( 4.08561, 1.06873)  ( 4.06049, 1.13362) 
43   ( 4.09857, 1.02168)  ( 4.08561, 1.06873) 
43   ( 4.00443, 1.04945)  ( 4.09857, 1.02168) 
43   ( 3.95491, 1.09891)  ( 4.00443, 1.04945) 
42   ( 3.95491, 1.09891)  ( 3.9255, 1.18944) 
43   ( 3.86189, 1.11998)  ( 3.95491, 1.09891) 
43   ( 3.81301, 1.16351)  ( 3.86189, 1.11998) 
43   ( 3.81301, 1.16351)  ( 3.78106, 1.25001) 
43   ( 3.72212, 1.17656)  ( 3.81301, 1.16351) 
41   ( 3.6746, 1.2134)  ( 3.72212, 1.17656) 
41   ( 3.6746, 1.2134)  ( 3.63985, 1.29518) 
41   ( 3.58702, 1.21749)  ( 3.6746, 1.2134) 
43   ( 3.54171, 1.24672)  ( 3.58702, 1.21749) 
43   ( 3.54171, 1.24672)  ( 3.50382, 1.32309) 
41   ( 3.459, 1.24082)  ( 3.54171, 1.24672) 
41   ( 3.41712, 1.26217)  ( 3.459, 1.24082) 
43   ( 3.41712, 1.26217)  ( 3.37583, 1.33216) 
42   ( 3.3408, 1.24539)  ( 3.41712, 1.26217) 
41   ( 3.30445, 1.2588)  ( 3.3408, 1.24539) 
42   ( 3.30445, 1.2588)  ( 3.25951, 1.32127) 
42   ( 3.23642, 1.23077)  ( 3.30445, 1.2588) 
42   ( 3.20775, 1.2369)  ( 3.23642, 1.23077) 
42   ( 3.20775, 1.2369)  ( 3.15846, 1.29082) 
42   ( 3.14925, 1.19803)  ( 3.20775, 1.2369) 
41   ( 3.129, 1.19892)  ( 3.14925, 1.19803) 
41   ( 3.129, 1.19892)  ( 3.07524, 1.24361) 
41   ( 3.08091, 1.15065)  ( 3.129, 1.19892) 
43   ( 3.06725, 1.14896)  ( 3.08091, 1.15065) 
43   ( 3.06725, 1.14896)  ( 3.00938, 1.18469) 
43   ( 3.02943, 1.09384)  ( 3.06725, 1.14896) 
43   ( 3.02068, 1.09131)  ( 3.02943, 1.09384) 
43   ( 3.02068, 1.09131)  ( 2.95944, 1.11823) 
43   ( 2.99262, 1.03138)  ( 3.02068, 1.09131) 
43   ( 2.98783, 1.02919)  ( 2.99262, 1.03138) 
42   ( 2.98783, 1.02919)  ( 2.92426, 1.0475) 
44   ( 2.97432, 0.984354)  ( 2.98783, 1.02919) 
44   ( 2.9668, 0.976731)  ( 2.97432, 0.984354) 
44   ( 2.95572, 0.970285)  ( 2.9668, 0.976731) 
45   ( 2.95572, 0.970285)  ( 2.90307, 0.975282) 
45   ( 2.95535, 0.940249)  ( 2.95572, 0.970285) 
45   ( 2.93828, 0.918152)  ( 2.95535, 0.940249) 
44   ( 2.8996, 0.915653)  ( 2.93828, 0.918152) 
43   ( 4.03813, 1.15814)  ( 4.06049, 1.13362) 
43   ( 4.08654, 1.18323)  ( 4.03813, 1.15814) 
43   ( 4.06049, 1.13362)  ( 4.08654, 1.18323) 
43   ( 3.93234, 1.29361)  ( 3.86451, 1.29745) 
43   ( 3.97393, 1.25448)  ( 3.93234, 1.29361) 
43   ( 3.97919, 1.18318)  ( 3.97393, 1.25448) 
42   ( 3.9255, 1.18944)  ( 3.97919, 1.18318) 
40   ( 3.8741, 1.2351)  ( 3.9255, 1.18944) 
43   ( 3.86451, 1.29745)  ( 3.83877, 1.34107) 
41   ( 3.8741, 1.2351)  ( 3.86451, 1.29745) 
41   ( 3.78106, 1.25001)  ( 3.8741, 1.2351) 
43   ( 3.73033, 1.28925)  ( 3.78106, 1.25001) 
43   ( 3.73033, 1.28925)  ( 3.69251, 1.37265) 
43   ( 3.63985, 1.29518)  ( 3.73033, 1.28925) 
43   ( 3.59051, 1.32727)  ( 3.63985, 1.29518) 
43   ( 3.59051, 1.32727)  ( 3.54896, 1.40518) 
43   ( 3.50382, 1.32309)  ( 3.59051, 1.32727) 
43   ( 3.45692, 1.34738)  ( 3.50382, 1.32309) 
43   ( 3.45692, 1.34738)  ( 3.41124, 1.41875) 
43   ( 3.37583, 1.33216)  ( 3.45692, 1.34738) 
43   ( 3.33274, 1.34814)  ( 3.37583, 1.33216) 
42   ( 3.33274, 1.34814)  ( 3.2826, 1.41178) 
43   ( 3.25951, 1.32127)  ( 3.33274, 1.34814) 
43   ( 3.22195, 1.32926)  ( 3.25951, 1.32127) 
43   ( 3.22195, 1.32926)  ( 3.16725, 1.38377) 
43   ( 3.15846, 1.29082)  ( 3.22195, 1.32926) 
43   ( 3.12771, 1.29215)  ( 3.15846, 1.29082) 
43   ( 3.12771, 1.29215)  ( 3.06889, 1.33663) 
43   ( 3.07524, 1.24361)  ( 3.12771, 1.29215) 
43   ( 3.05073, 1.24056)  ( 3.07524, 1.24361) 
43   ( 3.05073, 1.24056)  ( 2.98855, 1.27541) 
43   ( 3.00938, 1.18469)  ( 3.05073, 1.24056) 
43   ( 2.99013, 1.17912)  ( 3.00938, 1.18469) 
43   ( 2.99013, 1.17912)  ( 2.92543, 1.20477) 
43   ( 2.95944, 1.11823)  ( 2.99013, 1.17912) 
42   ( 2.94472, 1.1115)  ( 2.95944, 1.11823) 
42   ( 2.94472, 1.1115)  ( 2.87849, 1.12835) 
41   ( 2.92426, 1.0475)  ( 2.94472, 1.1115) 
42   ( 2.91371, 1.04076)  ( 2.92426, 1.0475) 
43   ( 2.91371, 1.04076)  ( 2.84692, 1.04925) 
44   ( 2.90307, 0.975282)  ( 2.91371, 1.04076) 
45   ( 2.89671, 0.969895)  ( 2.90307, 0.975282) 
45   ( 2.89671, 0.969895)  ( 2.83026, 0.970364) 
44   ( 2.8996, 0.915653)  ( 2.89671, 0.969895) 
42   ( 2.89469, 0.9067)  ( 2.8996, 0.915653) 
43   ( 2.89031, 0.902338)  ( 2.89469, 0.9067) 
45   ( 2.89031, 0.902338)  ( 2.82825, 0.894757) 
44   ( 2.89272, 0.86791)  ( 2.89031, 0.902338) 
43   ( 2.8804, 0.842646)  ( 2.89272, 0.86791) 
44   ( 2.87268, 0.834432)  ( 2.8804, 0.842646) 
44   ( 2.87268, 0.834432)  ( 2.8435, 0.824706) 
45   ( 2.89286, 0.807171)  ( 2.87268, 0.834432) 
44   ( 2.8832, 0.787367)  ( 2.89286, 0.807171) 
44   ( 2.85516, 0.782501)  ( 2.8832, 0.787367) 
42   ( 3.86153, 1.40515)  ( 3.76535, 1.4057) 
43   ( 3.83877, 1.34107)  ( 3.86153, 1.40515) 
43   ( 3.76208, 1.38373)  ( 3.83877, 1.34107) 
